06-11 08:53:59.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532800;49.201559833;16.614118333;232.3;0.0154333332
06-11 08:54:00.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532900;49.201559833;16.614117833;232.3;0.0051444444
06-11 08:54:00.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6532900;49.201559833;16.614117833;232.5;0.0051444444
06-11 08:54:01.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533000;49.2015595;16.614117;232.5;0.0154333332
06-11 08:54:01.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533000;49.2015595;16.614117;232.6;0.0154333332
06-11 08:54:02.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533100;49.201559333;16.614116167;232.6;0.0051444444
06-11 08:54:02.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533100;49.201559333;16.614116167;232.7;0.0051444444
06-11 08:54:03.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533200;49.2015595;16.614115833;232.7;0.0051444444
06-11 08:54:03.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533200;49.2015595;16.614115833;232.8;0.0051444444
06-11 08:54:04.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533300;49.201559833;16.6141155;232.8;0.0102888888
06-11 08:54:04.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533300;49.201559833;16.6141155;232.8;0.0102888888
06-11 08:54:05.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533400;49.20156;16.614115167;232.8;0.0051444444
06-11 08:54:05.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533400;49.20156;16.614115167;232.8;0.0051444444
06-11 08:54:06.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533500;49.20156;16.614115167;232.8;0.0
06-11 08:54:06.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533500;49.20156;16.614115167;232.8;0.0
06-11 08:54:07.347 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533600;49.201560167;16.6141155;232.8;0.0051444444
06-11 08:54:07.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533600;49.201560167;16.6141155;232.7;0.0051444444
06-11 08:54:08.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533700;49.201560333;16.614115667;232.7;0.0051444444
06-11 08:54:08.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533700;49.201560333;16.614115667;232.6;0.0051444444
06-11 08:54:09.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533800;49.2015605;16.614116167;232.6;0.0051444444
06-11 08:54:09.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533800;49.2015605;16.614116167;232.5;0.0051444444
06-11 08:54:10.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533900;49.201560833;16.6141165;232.5;0.0
06-11 08:54:10.497 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6533900;49.201560833;16.6141165;232.4;0.0
06-11 08:54:11.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534000;49.201560667;16.614117167;232.4;0.0051444444
06-11 08:54:11.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534000;49.201560667;16.614117167;232.2;0.0051444444
06-11 08:54:12.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534100;49.201560667;16.614118;232.2;0.0154333332
06-11 08:54:12.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534100;49.201560667;16.614118;232.1;0.0154333332
06-11 08:54:13.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534200;49.2015605;16.614119;232.1;0.0051444444
06-11 08:54:13.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534200;49.2015605;16.614119;232.1;0.0051444444
06-11 08:54:14.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534300;49.201560333;16.614119833;232.1;0.0102888888
06-11 08:54:14.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534300;49.201560333;16.614119833;232.1;0.0102888888
06-11 08:54:15.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534400;49.20156;16.614120667;232.1;0.0051444444
06-11 08:54:15.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534400;49.20156;16.614120667;232.1;0.0051444444
06-11 08:54:16.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534500;49.201559833;16.6141215;232.1;0.0205777776
06-11 08:54:16.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534500;49.201559833;16.6141215;232.1;0.0205777776
06-11 08:54:17.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534600;49.201559667;16.614122333;232.1;0.0205777776
06-11 08:54:17.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534600;49.201559667;16.614122333;232.1;0.0205777776
06-11 08:54:18.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534700;49.201559333;16.614123;232.1;0.0
06-11 08:54:18.417 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534700;49.201559333;16.614123;232.1;0.0
06-11 08:54:19.327 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534800;49.201559333;16.6141235;232.1;0.0051444444
06-11 08:54:19.427 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534800;49.201559333;16.6141235;232.2;0.0051444444
06-11 08:54:20.347 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534900;49.201559333;16.6141245;232.2;0.0154333332
06-11 08:54:20.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6534900;49.201559333;16.6141245;232.4;0.0154333332
06-11 08:54:21.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535000;49.201559333;16.614125;232.4;0.0308666664
06-11 08:54:21.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535000;49.201559333;16.614125;232.5;0.0308666664
06-11 08:54:22.357 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535100;49.201559333;16.614125833;232.5;0.0051444444
06-11 08:54:22.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535100;49.201559333;16.614125833;232.7;0.0051444444
06-11 08:54:23.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535200;49.2015595;16.6141265;232.7;0.0102888888
06-11 08:54:23.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535200;49.2015595;16.6141265;232.8;0.0102888888
06-11 08:54:24.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535300;49.201559333;16.614127333;232.8;0.0154333332
06-11 08:54:24.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535300;49.201559333;16.614127333;232.9;0.0154333332
06-11 08:54:25.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535400;49.2015595;16.614129;232.9;0.077166666
06-11 08:54:25.527 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535400;49.2015595;16.614129;233.1;0.077166666
06-11 08:54:26.307 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535500;49.2015595;16.614125833;233.1;0.025722222000000003
06-11 08:54:26.437 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535500;49.2015595;16.614125833;233.1;0.025722222000000003
06-11 08:54:27.317 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535600;49.201559167;16.614128167;233.1;0.282944442
06-11 08:54:27.447 20630-21474/com.example.lukas.myapplication I/STATUS: 110617;6535600;49.201559167;16.614128167;233.0;0.282944442
